receiveRate,timestamp
53.846153259277344,17314.0
53.846153259277344,17414.0
53.846153259277344,17514.0
53.846153259277344,17614.0
55.55555725097656,17714.0
55.55555725097656,18014.0
55.55555725097656,18214.0
55.55555725097656,18314.0
55.55555725097656,18414.0
55.55555725097656,18914.0
55.55555725097656,19014.0
53.33333206176758,19314.0
53.33333206176758,19614.0
54.83871078491211,19814.0
54.83871078491211,19914.0
54.83871078491211,20014.0
54.83871078491211,20314.0
54.83871078491211,20514.0
54.83871078491211,20614.0
54.54545593261719,21114.0
55.882354736328125,21414.0
55.882354736328125,21514.0
57.14285659790039,21714.0
57.14285659790039,21814.0
57.14285659790039,22114.0
57.14285659790039,22514.0
56.75675582885742,22815.0
56.75675582885742,22914.0
56.75675582885742,23014.0
56.75675582885742,23114.0
56.75675582885742,23214.0
56.75675582885742,23314.0
56.75675582885742,23414.0
56.75675582885742,23514.0
56.75675582885742,23614.0
56.75675582885742,23914.0
56.75675582885742,24014.0
56.75675582885742,24214.0
56.75675582885742,24314.0
56.75675582885742,24414.0
56.75675582885742,24514.0
56.75675582885742,24614.0
53.65853500366211,24714.0
53.65853500366211,24814.0
53.65853500366211,24914.0
53.65853500366211,25014.0
53.65853500366211,25214.0
53.65853500366211,25314.0
53.65853500366211,25414.0
53.488372802734375,25814.0
53.488372802734375,25914.0
53.488372802734375,26014.0
53.488372802734375,26214.0
53.488372802734375,26514.0
53.33333206176758,26814.0
53.33333206176758,26914.0
53.33333206176758,27214.0
53.33333206176758,27314.0
53.33333206176758,27614.0
53.33333206176758,27714.0
53.33333206176758,28014.0
53.33333206176758,28314.0
53.33333206176758,28414.0
53.33333206176758,28514.0
53.33333206176758,28614.0
51.020408630371094,28714.0
51.020408630371094,28914.0
52.0,29214.0
52.0,29314.0
52.0,29414.0
52.0,29614.0
52.94117736816406,29714.0
52.94117736816406,29814.0
52.94117736816406,30514.0
52.94117736816406,30814.0
52.94117736816406,30914.0
52.94117736816406,31014.0
52.94117736816406,31114.0
51.85185241699219,31214.0
51.85185241699219,31514.0
51.85185241699219,31614.0
52.727272033691406,31714.0
52.727272033691406,31914.0
52.727272033691406,32014.0
52.727272033691406,32114.0
52.727272033691406,32214.0
52.727272033691406,32314.0
52.727272033691406,32414.0
52.6315803527832,32714.0
52.6315803527832,32814.0
52.6315803527832,33014.0
52.6315803527832,33114.0
53.44827651977539,33214.0
53.44827651977539,33314.0
53.44827651977539,33514.0
53.44827651977539,33614.0
54.23728942871094,33814.0
54.23728942871094,33914.0
54.23728942871094,34114.0
54.23728942871094,34214.0
54.23728942871094,34614.0
54.09836196899414,34814.0
54.09836196899414,35114.0
54.83871078491211,35214.0
54.83871078491211,35314.0
54.83871078491211,35514.0
54.83871078491211,35614.0
54.83871078491211,35714.0
54.83871078491211,35814.0
54.83871078491211,36314.0
54.83871078491211,36614.0
54.83871078491211,36814.0
54.83871078491211,36914.0
54.83871078491211,37114.0
53.030303955078125,37214.0
53.030303955078125,37314.0
53.030303955078125,37414.0
53.73134231567383,37814.0
53.73134231567383,38014.0
53.73134231567383,38114.0
53.73134231567383,38214.0
53.73134231567383,38314.0
53.73134231567383,38414.0
53.73134231567383,38614.0
53.62318801879883,38914.0
53.62318801879883,39014.0
53.62318801879883,39214.0
53.62318801879883,39314.0
53.62318801879883,39414.0
53.62318801879883,39614.0
53.52112579345703,39714.0
53.52112579345703,39814.0
53.52112579345703,39914.0
53.52112579345703,40014.0
53.52112579345703,40114.0
53.52112579345703,40214.0
53.52112579345703,40314.0
53.52112579345703,40414.0
53.52112579345703,40514.0
53.52112579345703,40614.0
53.42465591430664,40714.0
53.42465591430664,40914.0
53.42465591430664,41114.0
54.054054260253906,41214.0
54.054054260253906,41314.0
54.66666793823242,41714.0
54.66666793823242,42214.0
54.66666793823242,42314.0
54.66666793823242,42414.0
54.66666793823242,42814.0
54.66666793823242,42914.0
54.66666793823242,43114.0
54.66666793823242,43214.0
54.66666793823242,43514.0
54.66666793823242,43614.0
53.16455841064453,43714.0
53.16455841064453,44014.0
53.16455841064453,44114.0
53.16455841064453,44314.0
53.16455841064453,44514.0
53.16455841064453,44614.0
53.08641815185547,44714.0
53.08641815185547,44914.0
53.08641815185547,45014.0
53.65853500366211,45214.0
53.65853500366211,45314.0
